kepid,radius,mass,cdpp6,koi_count
11923270,0.49,0.51,290.605,1.0
12003895,0.22,0.2,244.158,0
11862099,0.525,0.55,423.276,0
11869690,0.498,0.51,81.509,0
11869699,0.52,0.53,554.736,0
11869791,0.53,0.54,150.496,0
11873696,0.581,0.59,96.206,0
11904659,0.537,0.56,609.27,0
11862267,0.42,0.44,102.63799999999999,0
11904699,0.55,0.58,159.783,0
11912947,0.321,0.32,666.635,0
12008887,0.5539999999999999,0.58,961.942,0
11859256,0.51,0.54,135.975,0
11862402,0.41,0.43,208.109,0
11905030,0.58,0.58,505.592,0
11909902,0.58,0.61,54.31100000000001,0
11972798,0.6,0.6,64.60300000000001,0
12004656,0.52,0.55,267.883,0
12009213,0.44,0.45,979.375,0
11862609,0.146,0.12,1067.803,0
11920155,0.24,0.22,365.86199999999997,0
11959784,0.303,0.29,265.02299999999997,0
12004795,0.314,0.33,798.4960000000001,0
11859659,0.504,0.51,149.929,0
11905430,0.28,0.27,667.972,0
11913626,0.4,0.42,438.12300000000005,0
11920463,0.41,0.43,285.341,0
11955005,0.541,0.56,261.443,0
11973236,0.56,0.56,192.419,0
12004872,0.37,0.39,223.4,0
12061057,0.578,0.59,287.778,0
12156321,0.218,0.2,328.36800000000005,0
12053096,0.4,0.42,806.4169999999999,0
12105694,0.45,0.46,444.44699999999995,0
12111335,0.565,0.57,113.166,0
12111492,0.541,0.56,172.543,0
12120764,0.5,0.51,254.972,0
12153006,0.5539999999999999,0.58,110.45,0
11855334,0.318,0.31,325.41200000000003,0
12012729,0.42,0.44,562.241,0
12018587,0.175,0.15,1090.161,0
12105867,0.303,0.29,1194.634,0
12012873,0.34,0.36,178.854,0
12022407,0.461,0.47,873.566,0
12109472,0.5,0.51,399.404,0
12018926,0.38,0.4,293.814,0
12058533,0.389,0.41,689.747,0
12101934,0.162,0.14,522.364,0
12102104,0.55,0.58,101.604,0
12106121,0.385,0.4,592.6990000000001,0
12106159,0.11599999999999999,0.09,264.58,0
12106304,0.516,0.54,910.079,0
12010688,0.575,0.58,366.056,0
12010736,0.39,0.41,576.365,0
12010740,0.41,0.44,640.955,0
12013242,0.47600000000000003,0.49,310.601,0
12055090,0.133,0.11,224.65099999999998,0
12055131,0.5539999999999999,0.58,644.107,0
12102169,0.52,0.53,222.71900000000002,0
12121403,0.43799999999999994,0.46,284.66200000000003,0
12010862,0.569,0.58,31.699,0
12013322,0.45299999999999996,0.48,276.807,0
12055234,0.5479999999999999,0.57,307.969,0
12058951,0.54,0.57,460.031,0
12055458,0.537,0.56,173.217,0
12059261,0.23,0.21,264.221,0
12109999,0.525,0.55,207.861,0
12116009,0.44,0.46,269.20799999999997,0
12119180,0.45,0.48,316.194,0
12062354,0.46,0.49,190.998,0
12011367,0.541,0.56,238.91099999999997,0
12055805,0.45,0.47,145.756,0
12068325,0.146,0.12,1212.122,0
12102994,0.203,0.18,767.2660000000001,0
12110258,0.196,0.18,241.52599999999998,0
12154703,0.38,0.41,695.123,0
12024065,0.555,0.56,36.249,0
12110418,0.557,0.56,158.255,0
12122143,0.461,0.47,124.801,0
12154913,0.34,0.36,220.855,0
12011635,0.46,0.47,187.43099999999998,0
12071873,0.28,0.27,512.271,0
12104366,0.525,0.55,440.944,0
12110717,0.506,0.53,526.064,0
12108254,0.44,0.46,380.98400000000004,0
12052230,0.39,0.41,252.113,0
12066335,0.48,0.51,212.71099999999998,2.0
12108566,0.151,0.13,1522.871,0
12017704,0.5329999999999999,0.56,273.748,0
12060710,0.42,0.44,190.93900000000002,0
12066569,0.541,0.55,342.715,1.0
12069640,0.501,0.53,397.94199999999995,0
12104897,0.11599999999999999,0.09,267.31,0
12104915,0.529,0.56,304.66900000000004,0
12110941,0.49,0.52,303.861,0
12060841,0.41,0.44,474.56199999999995,0
12066676,0.569,0.57,453.531,0
12072637,0.33799999999999997,0.34,357.91,0
12117672,0.158,0.13,1652.846,0
12152688,0.53,0.55,440.12,0
12012281,0.26,0.25,193.332,0
12305402,0.188,0.17,324.62,0
12203990,0.54,0.57,219.799,0
12251403,0.49,0.52,995.4839999999999,0
12251446,0.34,0.35,103.199,0
12254051,0.48200000000000004,0.49,262.633,0
12305742,0.382,0.41,673.08,0
12353946,0.52,0.53,184.5,0
12354053,0.42,0.44,219.72299999999998,0
12159633,0.231,0.21,180.95,0
12204025,0.52,0.53,387.039,0
12208128,0.507,0.54,149.467,0
12251483,0.26,0.24,176.393,0
12258034,0.537,0.56,649.352,0
12157004,0.452,0.47,173.13,0
12204358,0.207,0.19,383.39599999999996,0
12251699,0.377,0.39,532.3290000000001,0
12258225,0.555,0.56,592.682,0
12315367,0.52,0.55,203.266,0
12157134,0.39,0.4,282.879,0
12204572,0.466,0.48,125.881,0
12251852,0.479,0.49,974.3380000000001,0
12251877,0.51,0.54,770.316,0
12350839,0.36,0.37,342.285,0
12350962,0.48,0.49,217.645,0
12157294,0.55,0.58,558.886,0
12204700,0.53,0.54,152.494,0
12204886,0.541,0.56,181.93400000000003,0
12252040,0.38,0.4,257.349,0
12306384,0.34299999999999997,0.35,230.72799999999998,0
12200438,0.5489999999999999,0.55,93.369,0
12255048,0.569,0.57,467.574,0
12264593,0.36,0.37,210.90400000000002,0
12302530,0.54,0.56,109.992,2.0
12302604,0.385,0.4,749.7510000000001,0
12306639,0.473,0.5,4135.095,0
12217622,0.467,0.49,201.917,0
12302994,0.569,0.57,363.00800000000004,0
12316440,0.48,0.49,269.155,0
12351607,0.256,0.24,457.53,0
12164952,0.55,0.56,160.312,0
12168731,0.192,0.17,3095.4190000000003,0
12201892,0.41,0.43,572.363,0
12306797,0.539,0.57,266.61400000000003,0
12316635,0.5820000000000001,0.59,63.5,0
12356051,0.32,0.33,394.49300000000005,0
12201933,0.446,0.46,237.227,0
12202079,0.54,0.57,322.95799999999997,0
12214368,0.509,0.53,212.75900000000001,0
12214389,0.47700000000000004,0.48,233.18400000000003,0
12256096,0.461,0.48,330.491,0
12265168,0.106,0.1,73.056,0
12306931,0.45299999999999996,0.48,224.505,0
12316768,0.44,0.46,201.084,0
12252762,0.37,0.39,210.86900000000003,0
12265350,0.11599999999999999,0.09,322.563,0
12300406,0.55,0.58,672.182,0
12356405,0.544,0.57,797.7560000000001,0
12158395,0.511,0.53,341.606,0
12202311,0.466,0.48,609.533,0
12218211,0.51,0.52,280.565,0
12256580,0.4,0.42,261.928,0
12303956,0.537,0.56,799.257,0
12307377,0.36,0.38,943.32,0
12356489,0.4,0.42,261.705,0
12356535,0.42,0.44,393.23400000000004,0
12356588,0.51,0.52,235.05,0
12158565,0.551,0.57,570.725,0
12207013,0.551,0.57,2669.534,0
12215115,0.313,0.31,939.19,0
12218539,0.55,0.57,122.751,0
12304013,0.34,0.35,216.43200000000002,0
12352520,0.49700000000000005,0.53,302.709,1.0
12158722,0.513,0.52,302.805,0
12158738,0.527,0.54,922.779,0
12158765,0.18899999999999997,0.17,168.36900000000003,0
12202958,0.5379999999999999,0.56,292.622,0
12203082,0.513,0.52,376.69300000000004,0
12215430,0.435,0.45,196.72,0
12256925,0.486,0.51,625.313,0
12304526,0.41,0.42,875.0369999999999,0
12314163,0.4,0.42,326.224,0
12158940,0.187,0.16,421.07300000000004,0
12203198,0.48,0.49,121.75,0
12203264,0.54,0.54,805.561,0
12218994,0.41,0.42,123.626,0
12257167,0.39299999999999996,0.41,147.411,0
12257256,0.4,0.42,268.73900000000003,0
12352923,0.54,0.55,887.181,0
12357078,0.537,0.56,737.825,0
12159137,0.54,0.57,693.579,0
12166644,0.53,0.54,128.965,0
12203450,0.56,0.56,100.384,0
12203540,0.37,0.4,467.582,0
12207432,0.461,0.47,647.703,0
12257338,0.43,0.45,293.31,0
12305237,0.25,0.23,123.477,0
12314646,0.324,0.32,360.81300000000005,0
12507882,0.523,0.54,184.455,0
12598901,0.4,0.42,215.14700000000002,0
12736891,0.5720000000000001,0.57,373.676,0
12504422,0.544,0.57,270.937,0
12508767,0.231,0.21,148.755,0
12599405,0.324,0.32,668.268,0
12599416,0.37,0.39,347.283,0
12835232,0.488,0.5,564.981,0
12505044,0.494,0.5,369.439,0
12505054,0.35,0.36,128.023,0
12646508,0.45,0.47,251.612,0
12365719,0.39,0.41,898.924,0
12405321,0.43700000000000006,0.46,262.381,0
12459760,0.485,0.49,224.178,0
12505250,0.4,0.42,350.58099999999996,0
12509131,0.5,0.51,251.082,0
12599700,0.48200000000000004,0.49,1168.636,0
12646841,0.28800000000000003,0.28,699.584,0
12691684,0.303,0.29,350.54900000000004,0
12402078,0.446,0.46,243.572,0
12405814,0.52,0.55,275.277,0
12418737,0.469,0.48,256.072,0
12456136,0.39,0.41,183.333,0
12646843,0.574,0.58,298.518,0
12884812,0.37200000000000005,0.38,595.486,0
12366450,0.303,0.29,172.643,0
12456401,0.43,0.45,214.764,0
12505701,0.18899999999999997,0.17,367.006,0
12505793,0.48,0.49,388.931,0
12510099,0.5710000000000001,0.58,247.081,0
12784183,0.446,0.46,130.524,0
12555642,0.47200000000000003,0.48,30.278000000000002,0
12643996,0.467,0.49,316.551,0
12644136,0.165,0.14,771.38,0
12784248,0.295,0.31,3013.8909999999996,0
12366989,0.19,0.17,304.783,0
12402770,0.35,0.36,723.1030000000001,0
12453413,0.5329999999999999,0.56,739.8,0
12456781,0.526,0.53,295.44,0
12734617,0.51,0.52,353.03,0
12453592,0.45899999999999996,0.47,436.26199999999994,0
12453624,0.5,0.51,358.81800000000004,0
12470124,0.488,0.5,225.167,0
12556374,0.514,0.54,267.241,0
12600640,0.54,0.55,163.64,0
12735296,0.21,0.19,368.097,0
12934814,0.284,0.27,484.64599999999996,0
12407248,0.287,0.28,622.918,0
12407342,0.41,0.43,621.216,0
12470376,0.419,0.44,295.54900000000004,0
12552699,0.34,0.35,274.846,0
12552869,0.452,0.47,331.10699999999997,0
12644712,0.54,0.54,301.758,0
12688403,0.163,0.14,233.40099999999998,0
12403318,0.27,0.25,269.60400000000004,0
12457724,0.614,0.62,432.45300000000003,0
12506640,0.207,0.19,197.972,0
12688834,0.47700000000000004,0.5,337.925,0
12785453,0.506,0.51,738.416,0
12454007,0.45399999999999996,0.48,144.873,0
12506770,0.53,0.55,319.755,1.0
12689068,0.187,0.16,487.099,0
12735664,0.47600000000000003,0.49,368.835,0
12735805,0.527,0.56,303.20099999999996,0
12400394,0.43,0.45,351.283,0
12506985,0.46,0.49,162.97,0
12601704,0.54,0.57,776.679,0
12735831,0.24100000000000002,0.23,328.74300000000005,0
12400606,0.508,0.52,427.224,0
12458323,0.541,0.56,127.829,0
12601861,0.506,0.53,256.28700000000003,0
12689927,0.42,0.44,135.437,0
12400701,0.5760000000000001,0.61,591.859,0
12404106,0.569,0.57,227.91,0
12598711,0.488,0.52,751.8760000000001,0
12645687,0.5539999999999999,0.58,270.469,0
12689979,0.479,0.49,271.54900000000004,0
12690123,0.54,0.57,157.707,0
12736483,0.557,0.58,791.163,0
12834301,0.38,0.4,700.81,0
